language,file,channel,termid,term,ref_bt,ref_et,sys_bt,sys_et,sys_score,sys_decision,alignment
swahili,BABEL_OP2_202_18766_20140218_222017_inLine,1,KW202-00098,i swear,,,512.33,512.64,2.38149427e-03,YES,FA
swahili,BABEL_OP2_202_18766_20140218_222017_inLine,1,KW202-00098,i swear,,,402.07,402.59,8.61915834e-05,YES,FA
swahili,BABEL_OP2_202_10524_20131009_200043_outLine,1,KW202-00098,i swear,,,159.21,159.51,2.06057462e-04,YES,FA
swahili,BABEL_OP2_202_52265_20140123_235252_inLine,1,KW202-00098,i swear,,,389.03,389.48,3.50412083e-05,YES,FA
swahili,BABEL_OP2_202_69964_20131012_170534_inLine,1,KW202-00098,i swear,,,72.39,72.84,7.53991044e-05,YES,FA
swahili,BABEL_OP2_202_68384_20131031_003533_inLine,1,KW202-00098,i swear,,,199.07,199.52,1.66657963e-04,YES,FA
swahili,BABEL_OP2_202_55042_20131217_033729_outLine,1,KW202-00098,i swear,,,582.79,583.14,4.85789642e-05,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_inLine,1,KW202-00098,i swear,,,308.36,308.68,0.00214000029,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_inLine,1,KW202-00098,i swear,,,345.91,346.88,0.00095120425325,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_inLine,1,KW202-00098,i swear,,,50.72,51.14,0.0001637987681,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_inLine,1,KW202-00098,i swear,,,18.78,19.15,0.0033070749987,YES,FA
swahili,BABEL_OP2_202_73819_20130911_163458_outLine,1,KW202-00098,i swear,,,325.15,325.63,1.11871306e-03,YES,FA
swahili,BABEL_OP2_202_48844_20130108_190416_outLine,1,KW202-00098,i swear,,,497.15,497.58,1.71872409e-04,YES,FA
swahili,BABEL_OP2_202_33273_20130219_224915_outLine,1,KW202-00098,i swear,,,45.31,45.72,0.0003031750731,YES,FA
swahili,BABEL_OP2_202_33273_20130219_224915_outLine,1,KW202-00098,i swear,,,42.33,42.62,1.21264777e-04,YES,FA
swahili,BABEL_OP2_202_44309_20140220_184116_inLine,1,KW202-00098,i swear,,,429.19,429.46,5.47774125e-05,YES,FA
swahili,BABEL_OP2_202_44309_20140220_184116_inLine,1,KW202-00098,i swear,,,85.30,85.6,8.59557302e-04,YES,FA
swahili,BABEL_OP2_202_44309_20140220_184116_inLine,1,KW202-00098,i swear,,,280.90,281.28,1.20775693e-03,YES,FA
swahili,BABEL_OP2_202_44309_20140220_184116_inLine,1,KW202-00098,i swear,,,385.06,385.75,0.00055717639025,YES,FA
swahili,BABEL_OP2_202_44309_20140220_184116_inLine,1,KW202-00098,i swear,,,320.72,321.14,0.000134935176975,YES,FA
swahili,BABEL_OP2_202_14814_20140205_210842_outLine,1,KW202-00098,i swear,,,119.72,120.04,3.04455480e-05,YES,FA
swahili,BABEL_OP2_202_16249_20131202_232723_outLine,1,KW202-00098,i swear,,,172.48,172.9,2.22620933e-04,YES,FA
swahili,BABEL_OP2_202_55106_20131215_030617_inLine,1,KW202-00098,i swear,,,208.63,209.07,1.60815311e-04,YES,FA
swahili,BABEL_OP2_202_55106_20131215_030617_inLine,1,KW202-00098,i swear,,,455.52,456.17,1.68756000e-04,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_inLine,1,KW202-00098,i swear,,,142.47,142.98,0.0008133742411,YES,FA
swahili,BABEL_OP2_202_66177_20140201_213827_outLine,1,KW202-00098,i swear,,,212.62,213.2,3.53432515e-05,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_outLine,1,KW202-00098,i swear,,,274.01,274.23,3.57610261e-05,YES,FA
swahili,BABEL_OP2_202_73301_20140226_185528_inLine,1,KW202-00098,i swear,,,246.53,247.07,1.98027992e-04,YES,FA
swahili,BABEL_OP2_202_73301_20140226_185528_inLine,1,KW202-00098,i swear,,,401.10,401.56,5.64076727e-05,YES,FA
swahili,BABEL_OP2_202_73301_20140226_185528_inLine,1,KW202-00098,i swear,,,27.58,28,4.58087423e-04,YES,FA
swahili,BABEL_OP2_202_39893_20140115_023429_inLine,1,KW202-00098,i swear,,,356.57,356.88,1.01160037e-03,YES,FA
swahili,BABEL_OP2_202_63604_20121231_193706_outLine,1,KW202-00098,i swear,,,241.38,241.77,2.71423578e-05,YES,FA
swahili,BABEL_OP2_202_24239_20140206_191516_inLine,1,KW202-00098,i swear,,,507.16,507.79,3.91771136e-05,YES,FA
swahili,BABEL_OP2_202_47405_20131215_233528_outLine,1,KW202-00098,i swear,,,478.64,479.17,3.27459711e-04,YES,FA
swahili,BABEL_OP2_202_47405_20131215_233528_outLine,1,KW202-00098,i swear,,,489.52,489.97,0.001420656786,YES,FA
swahili,BABEL_OP2_202_47405_20131215_233528_outLine,1,KW202-00098,i swear,,,562.95,563.43,4.27109248e-04,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_outLine,1,KW202-00098,i swear,,,267.18,267.49,0.00026849279775,YES,FA
swahili,BABEL_OP2_202_90080_20140319_222809_inLine,1,KW202-00098,i swear,,,513.88,514.27,1.12600697e-04,YES,FA
swahili,BABEL_OP2_202_90080_20140319_222809_inLine,1,KW202-00098,i swear,,,204.4,204.86,0.00010136224585,YES,FA
swahili,BABEL_OP2_202_63084_20130801_015957_inLine,1,KW202-00098,i swear,,,114.81,115.32,1.15849229e-03,YES,FA
swahili,BABEL_OP2_202_84177_20131208_021104_outLine,1,KW202-00098,i swear,,,432.15,432.44,3.35824443e-05,YES,FA
swahili,BABEL_OP2_202_84177_20131208_021104_outLine,1,KW202-00098,i swear,,,564.09,564.69,3.07665527e-04,YES,FA
swahili,BABEL_OP2_202_12635_20131101_213218_inLine,1,KW202-00098,i swear,,,23.13,23.75,5.56445666e-05,YES,FA
swahili,BABEL_OP2_202_12635_20131101_213218_inLine,1,KW202-00098,i swear,,,166.99,167.35,7.76102825e-05,YES,FA
swahili,BABEL_OP2_202_12635_20131101_213218_inLine,1,KW202-00098,i swear,,,45.92,46.33,3.30120471e-04,YES,FA
swahili,BABEL_OP2_202_98311_20130109_195922_outLine,1,KW202-00098,i swear,,,351.86,352.11,2.22370054e-05,YES,FA
swahili,BABEL_OP2_202_46681_20130109_191412_inLine,1,KW202-00095,madawa health,574.57,575.9300,,,,,MISS
swahili,BABEL_OP2_202_77990_20131007_063102_inLine,1,KW202-00094,ulikuwa una,396.15,396.8300,396.16,396.84,0.020251402175,YES,CORR
swahili,BABEL_OP2_202_18766_20140218_222017_outLine,1,KW202-00094,ulikuwa una,,,48.70,49.13,4.53884667e-03,YES,FA
swahili,BABEL_OP2_202_18766_20140218_222017_outLine,1,KW202-00094,ulikuwa una,,,533.73,534.36,6.73302785e-02,YES,FA
swahili,BABEL_OP2_202_55042_20131217_033729_inLine,1,KW202-00094,ulikuwa una,,,484.25,484.64,4.88029560e-03,YES,FA
swahili,BABEL_OP2_202_55042_20131217_033729_inLine,1,KW202-00094,ulikuwa una,,,41.6,42.01,0.020510655125,YES,FA
swahili,BABEL_OP2_202_75993_20140115_210258_inLine,1,KW202-00094,ulikuwa una,,,99.35,99.81,5.66581130e-01,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00094,ulikuwa una,,,254.90,255.34,9.16189700e-02,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00094,ulikuwa una,,,422.59,422.94,4.13600415e-01,YES,FA
swahili,BABEL_OP2_202_16249_20131202_232723_inLine,1,KW202-00094,ulikuwa una,,,514.97,515.5,6.88918114e-01,YES,FA
swahili,BABEL_OP2_202_16249_20131202_232723_inLine,1,KW202-00094,ulikuwa una,,,128.06,128.47,0.017842437145,YES,FA
swahili,BABEL_OP2_202_47405_20131215_233528_inLine,1,KW202-00094,ulikuwa una,,,433.46,433.85,5.85109275e-03,YES,FA
swahili,BABEL_OP2_202_24290_20140219_000423_inLine,1,KW202-00094,ulikuwa una,,,163.76,164.27,9.37481582e-01,YES,FA
swahili,BABEL_OP2_202_73258_20130215_190454_inLine,1,KW202-00094,ulikuwa una,,,189.35,189.85,0.21936746315,YES,FA
swahili,BABEL_OP2_202_73258_20130215_190454_inLine,1,KW202-00094,ulikuwa una,,,193.39,193.85,0.0562532088,YES,FA
swahili,BABEL_OP2_202_88661_20130801_192922_inLine,1,KW202-00094,ulikuwa una,,,97.85,98.38,0.25344812255,YES,FA
swahili,BABEL_OP2_202_88661_20130801_192922_inLine,1,KW202-00094,ulikuwa una,,,115.35,116.05,2.98387147e-02,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_outLine,1,KW202-00094,ulikuwa una,,,585.67,586.03,0.24657782525,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_outLine,1,KW202-00094,ulikuwa una,,,116.05,116.48,2.95780957e-01,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_outLine,1,KW202-00094,ulikuwa una,,,142.30,143.11,6.93764072e-03,YES,FA
swahili,BABEL_OP2_202_73819_20130911_163458_inLine,1,KW202-00094,ulikuwa una,,,413.71,414.12,0.09954525205,YES,FA
swahili,BABEL_OP2_202_73819_20130911_163458_inLine,1,KW202-00094,ulikuwa una,,,428.31,428.72,0.46727813775,YES,FA
swahili,BABEL_OP2_202_68384_20131031_003533_outLine,1,KW202-00094,ulikuwa una,,,103.3,103.73,0.0304734516,YES,FA
swahili,BABEL_OP2_202_52265_20140123_235252_outLine,1,KW202-00094,ulikuwa una,,,251.72,252.17,0.0127489801975,YES,FA
swahili,BABEL_OP2_202_45459_20131012_022245_inLine,1,KW202-00094,ulikuwa una,,,340.24,340.57,1.79997802e-01,YES,FA
swahili,BABEL_OP2_202_45459_20131012_022245_inLine,1,KW202-00094,ulikuwa una,,,450.31,450.73,3.92210856e-03,YES,FA
swahili,BABEL_OP2_202_45459_20131012_022245_inLine,1,KW202-00094,ulikuwa una,,,339.1,339.63,0.02021121721,YES,FA
swahili,BABEL_OP2_202_61440_20140128_015556_outLine,1,KW202-00094,ulikuwa una,,,194.42,194.76,7.19250366e-02,YES,FA
swahili,BABEL_OP2_202_61440_20140128_015556_outLine,1,KW202-00094,ulikuwa una,,,19.41,19.97,0.008742274485,YES,FA
swahili,BABEL_OP2_202_63787_20130108_202518_outLine,1,KW202-00094,ulikuwa una,,,364.86,365.38,5.17844083e-03,YES,FA
swahili,BABEL_OP2_202_68384_20131031_003533_inLine,1,KW202-00094,ulikuwa una,,,180.61,181.06,0.11151908128,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_inLine,1,KW202-00094,ulikuwa una,,,219.56,219.94,5.67884110e-02,YES,FA
swahili,BABEL_OP2_202_32287_20131207_203757_outLine,1,KW202-00094,ulikuwa una,,,461.96,462.31,4.26472165e-03,YES,FA
swahili,BABEL_OP2_202_88661_20130801_192922_outLine,1,KW202-00094,ulikuwa una,,,161.37,161.76,6.72564190e-03,YES,FA
swahili,BABEL_OP2_202_59091_20140130_225624_inLine,1,KW202-00094,ulikuwa una,,,14.39,14.75,8.14107478e-01,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_inLine,1,KW202-00094,ulikuwa una,,,471.02,471.45,0.021251208605,YES,FA
swahili,BABEL_OP2_202_55106_20131215_030617_outLine,1,KW202-00094,ulikuwa una,,,379.03,379.4,4.55657333e-01,YES,FA
swahili,BABEL_OP2_202_55106_20131215_030617_outLine,1,KW202-00094,ulikuwa una,,,139.18,140.7,0.053010948665,YES,FA
swahili,BABEL_OP2_202_55106_20131215_030617_outLine,1,KW202-00094,ulikuwa una,,,66.91,67.32,0.091620223625,YES,FA
swahili,BABEL_OP2_202_55106_20131215_030617_outLine,1,KW202-00094,ulikuwa una,,,406.81,407.49,3.71559709e-03,YES,FA
swahili,BABEL_OP2_202_82637_20121227_205425_outLine,1,KW202-00094,ulikuwa una,,,150.57,151.02,4.06241491e-02,YES,FA
swahili,BABEL_OP2_202_47405_20131215_233528_outLine,1,KW202-00094,ulikuwa una,,,22.20,23.28,1.82419106e-01,YES,FA
swahili,BABEL_OP2_202_47405_20131215_233528_outLine,1,KW202-00094,ulikuwa una,,,171.01,171.41,6.17479086e-02,YES,FA
swahili,BABEL_OP2_202_98311_20130109_191639_inLine,1,KW202-00094,ulikuwa una,,,177.47,178.1,6.12350583e-01,YES,FA
swahili,BABEL_OP2_202_63084_20130801_015957_inLine,1,KW202-00094,ulikuwa una,,,185.89,186.43,8.90291557e-02,YES,FA
swahili,BABEL_OP2_202_14814_20140205_210842_inLine,1,KW202-00094,ulikuwa una,,,389.25,389.6,3.79092008e-01,YES,FA
swahili,BABEL_OP2_202_98311_20130109_191639_outLine,1,KW202-00094,ulikuwa una,,,230.74,231.32,5.72069595e-03,YES,FA
swahili,BABEL_OP2_202_66822_20130219_222318_inLine,1,KW202-00094,ulikuwa una,,,49.38,50.03,0.0167985734175,YES,FA
swahili,BABEL_OP2_202_60650_20131126_234235_inLine,1,KW202-00094,ulikuwa una,,,133.78,134.32,4.69130389e-02,YES,FA
swahili,BABEL_OP2_202_46169_20131128_183232_outLine,1,KW202-00094,ulikuwa una,,,251.64,251.97,6.11638911e-02,YES,FA
swahili,BABEL_OP2_202_59549_20131003_204655_outLine,1,KW202-00094,ulikuwa una,,,3.74,4.18,0.33665137725,YES,FA
swahili,BABEL_OP2_202_38588_20130228_211322_outLine,1,KW202-00094,ulikuwa una,,,310.99,311.38,9.65144098e-01,YES,FA
swahili,BABEL_OP2_202_15420_20140210_010333_outLine,1,KW202-00094,ulikuwa una,,,289.8,290.3,0.0093539796025,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_outLine,1,KW202-00094,ulikuwa una,,,298.71,299.09,0.028965693425,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_outLine,1,KW202-00094,ulikuwa una,,,246.50,246.87,7.10575506e-02,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_outLine,1,KW202-00094,ulikuwa una,,,330.93,331.51,5.43749286e-03,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_inLine,1,KW202-00094,ulikuwa una,,,605.02,605.4,2.92626470e-02,YES,FA
swahili,BABEL_OP2_202_82637_20121227_193227_outLine,1,KW202-00094,ulikuwa una,,,223.44,223.89,5.50932158e-03,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00094,ulikuwa una,,,39.58,39.92,1.54819667e-01,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00094,ulikuwa una,,,204.17,204.66,0.01774093743,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00094,ulikuwa una,,,9.49,9.87,9.62366402e-01,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00094,ulikuwa una,,,534.67,535.08,3.58597785e-02,YES,FA
swahili,BABEL_OP2_202_46681_20130109_191412_outLine,1,KW202-00094,ulikuwa una,,,147.72,148.08,6.42744452e-02,YES,FA
swahili,BABEL_OP2_202_34197_20121228_201800_inLine,1,KW202-00094,ulikuwa una,,,325.78,326.16,0.00749771367,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_outLine,1,KW202-00094,ulikuwa una,,,312.70,313.2,1.13090221e-02,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_outLine,1,KW202-00094,ulikuwa una,,,290.74,291.69,0.01011770872,YES,FA
swahili,BABEL_OP2_202_45459_20131012_022245_outLine,1,KW202-00094,ulikuwa una,,,327.07,327.6,5.89802582e-03,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00094,ulikuwa una,,,535.10,535.59,3.57777742e-03,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00094,ulikuwa una,,,124.66,125.21,0.026297312725,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00094,ulikuwa una,,,170.88,171.33,0.1496253283,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00094,ulikuwa una,,,18.32,18.67,2.62737405e-02,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00094,ulikuwa una,,,163.97,164.28,1.04452394e-01,YES,FA
swahili,BABEL_OP2_202_73258_20130215_190454_outLine,1,KW202-00094,ulikuwa una,,,210.38,210.96,0.02525092196,YES,FA
swahili,BABEL_OP2_202_55902_20140121_230205_inLine,1,KW202-00094,ulikuwa una,,,281.21,281.71,2.72928160e-02,YES,FA
swahili,BABEL_OP2_202_55902_20140121_230205_inLine,1,KW202-00094,ulikuwa una,,,166.63,167.11,0.027186747395,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_inLine,1,KW202-00094,ulikuwa una,,,129.0,129.45,0.0377095761,YES,FA
swahili,BABEL_OP2_202_18766_20140218_222017_inLine,1,KW202-00094,ulikuwa una,,,16.76,17.51,0.0208015549,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_inLine,1,KW202-00094,ulikuwa una,,,512.44,512.85,9.30486441e-01,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_inLine,1,KW202-00094,ulikuwa una,,,506.21,506.71,9.88904119e-01,YES,FA
swahili,BABEL_OP2_202_48844_20130108_190416_outLine,1,KW202-00094,ulikuwa una,,,511.34,511.84,4.01912676e-03,YES,FA
swahili,BABEL_OP2_202_33273_20130219_224915_outLine,1,KW202-00094,ulikuwa una,,,509.05,510.4,6.11550927e-01,YES,FA
swahili,BABEL_OP2_202_76756_20130417_210400_outLine,1,KW202-00094,ulikuwa una,,,150.25,150.7,9.28573534e-02,YES,FA
swahili,BABEL_OP2_202_33273_20130219_224915_inLine,1,KW202-00094,ulikuwa una,,,193.95,194.37,0.0147776357,YES,FA
swahili,BABEL_OP2_202_25085_20140219_185114_inLine,1,KW202-00094,ulikuwa una,,,404.87,405.18,2.70350482e-02,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_inLine,1,KW202-00094,ulikuwa una,,,50.22,50.55,4.66795340e-02,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_inLine,1,KW202-00094,ulikuwa una,,,226.40,226.91,3.15710455e-02,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_inLine,1,KW202-00094,ulikuwa una,,,205.49,206.01,4.30918820e-02,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_inLine,1,KW202-00094,ulikuwa una,,,463.93,464.28,0.0215878905675,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_inLine,1,KW202-00094,ulikuwa una,,,173.23,173.74,2.86702402e-02,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_inLine,1,KW202-00094,ulikuwa una,,,74.55,75.6,0.00799090997,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_inLine,1,KW202-00094,ulikuwa una,,,43.32,43.7,2.26854444e-01,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00094,ulikuwa una,,,560.88,561.26,1.13029815e-01,YES,FA
swahili,BABEL_OP2_202_63604_20121231_193706_inLine,1,KW202-00094,ulikuwa una,,,39.06,39.54,3.52388062e-03,YES,FA
swahili,BABEL_OP2_202_63604_20121231_193706_inLine,1,KW202-00094,ulikuwa una,,,427.45,427.89,6.20500371e-02,YES,FA
swahili,BABEL_OP2_202_66177_20140201_213827_outLine,1,KW202-00094,ulikuwa una,,,195.48,195.84,2.05530956e-01,YES,FA
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00094,ulikuwa una,,,256.54,256.9,0.01116422565,YES,FA
swahili,BABEL_OP2_202_39893_20140115_023429_inLine,1,KW202-00094,ulikuwa una,,,510.65,510.96,4.19497117e-02,YES,FA
swahili,BABEL_OP2_202_27478_20140209_224101_inLine,1,KW202-00094,ulikuwa una,,,603.67,604.25,4.91342507e-03,YES,FA
swahili,BABEL_OP2_202_63604_20121231_193706_outLine,1,KW202-00094,ulikuwa una,,,34.65,35.16,0.00767823821,YES,FA
swahili,BABEL_OP2_202_24239_20140206_191516_inLine,1,KW202-00094,ulikuwa una,,,188.3,188.86,0.0365612337,YES,FA
